"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1500000US371010412041","Block Group 1, Census Tract 412.04, Johnston County, North Carolina","618","592","435","21","27","2","0","107","26","26","1","4","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010412042","Block Group 2, Census Tract 412.04, Johnston County, North Carolina","1007","894","550","119","9","2","2","212","113","112","4","14","0","1","75","0","0","0","6","0","0","12","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010412051","Block Group 1, Census Tract 412.05, Johnston County, North Carolina","1533","1430","1002","223","8","5","0","192","103","100","20","14","2","1","49","6","0","0","6","0","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010412052","Block Group 2, Census Tract 412.05, Johnston County, North Carolina","1218","1101","756","233","14","3","0","95","117","111","22","8","1","0","67","5","3","0","5","0","0","0","0","0","0","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010412061","Block Group 1, Census Tract 412.06, Johnston County, North Carolina","1301","1193","802","115","6","4","0","266","108","106","1","21","3","0","80","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010412062","Block Group 2, Census Tract 412.06, Johnston County, North Carolina","1362","1253","1004","131","13","9","0","96","109","103","12","15","0","0","62","0","0","0","14","0","0","0","0","0","0","4","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010413011","Block Group 1, Census Tract 413.01, Johnston County, North Carolina","810","760","513","122","2","1","0","122","50","47","10","11","0","1","22","0","0","0","1","0","0","2","0","0","0","3","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010413012","Block Group 2, Census Tract 413.01, Johnston County, North Carolina","800","754","452","134","2","2","0","164","46","40","6","4","0","4","24","0","0","0","0","0","0","2","0","0","0","5","0","1","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US371010413013","Block Group 3, Census Tract 413.01, Johnston County, North Carolina","523","499","365","48","1","1","0","84","24","22","4","4","0","0","11","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010413021","Block Group 1, Census Tract 413.02, Johnston County, North Carolina","1224","1174","894","100","14","0","1","165","50","47","0","11","3","1","27","0","0","0","1","1","0","0","0","3","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010413022","Block Group 2, Census Tract 413.02, Johnston County, North Carolina","797","770","635","35","5","0","0","95","27","27","3","6","0","2","14","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010413023","Block Group 3, Census Tract 413.02, Johnston County, North Carolina","1954","1877","1491","98","18","0","0","270","77","73","19","19","1","1","29","1","1","0","0","0","0","1","0","1","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010414011","Block Group 1, Census Tract 414.01, Johnston County, North Carolina","1561","1473","1171","197","9","10","0","86","88","85","19","33","7","0","21","5","0","0","0","0","0","0","0","0","0","3","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010414012","Block Group 2, Census Tract 414.01, Johnston County, North Carolina","920","887","781","33","6","2","0","65","33","31","8","10","2","0","7","0","0","0","2","0","0","2","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010414013","Block Group 3, Census Tract 414.01, Johnston County, North Carolina","760","683","373","206","4","4","0","96","77","74","15","18","4","0","20","8","0","0","9","0","0","0","0","0","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010414021","Block Group 1, Census Tract 414.02, Johnston County, North Carolina","994","936","724","159","19","4","1","29","58","53","13","12","0","3","24","1","0","0","0","0","0","0","0","0","0","5","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010414022","Block Group 2, Census Tract 414.02, Johnston County, North Carolina","974","899","692","129","8","5","0","65","75","67","12","11","0","0","37","4","1","0","2","0","0","0","0","0","0","8","5","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010414023","Block Group 3, Census Tract 414.02, Johnston County, North Carolina","718","674","156","381","14","1","0","122","44","38","4","4","0","0","22","2","0","0","4","0","0","2","0","0","0","6","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010414024","Block Group 4, Census Tract 414.02, Johnston County, North Carolina","863","836","720","85","4","7","0","20","27","24","2","12","1","0","7","1","0","0","0","0","0","1","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010414025","Block Group 5, Census Tract 414.02, Johnston County, North Carolina","886","842","727","59","4","3","0","49","44","43","6","12","1","2","18","0","3","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415041","Block Group 1, Census Tract 415.04, Johnston County, North Carolina","921","829","724","72","5","5","0","23","92","87","9","39","6","0","32","0","0","0","1","0","0","0","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415042","Block Group 2, Census Tract 415.04, Johnston County, North Carolina","992","897","733","55","17","4","0","88","95","92","9","13","8","0","60","0","0","1","0","1","0","0","0","0","0","3","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415043","Block Group 3, Census Tract 415.04, Johnston County, North Carolina","1293","1150","886","127","11","18","0","108","143","142","17","32","14","1","68","6","0","2","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415044","Block Group 4, Census Tract 415.04, Johnston County, North Carolina","798","752","520","88","27","0","0","117","46","44","7","11","2","0","20","2","0","0","0","0","0","2","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415051","Block Group 1, Census Tract 415.05, Johnston County, North Carolina","1691","1599","1339","188","9","5","0","58","92","91","17","37","6","0","30","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415052","Block Group 2, Census Tract 415.05, Johnston County, North Carolina","865","800","687","44","8","13","0","48","65","59","7","12","7","1","27","3","2","0","0","0","0","0","0","0","0","5","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415053","Block Group 3, Census Tract 415.05, Johnston County, North Carolina","950","897","787","65","6","4","0","35","53","51","7","10","3","1","26","0","0","0","4","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415054","Block Group 4, Census Tract 415.05, Johnston County, North Carolina","928","887","753","72","12","2","0","48","41","36","6","13","6","1","9","0","0","1","0","0","0","0","0","0","0","5","0","0","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415061","Block Group 1, Census Tract 415.06, Johnston County, North Carolina","1116","1033","813","97","13","0","1","109","83","79","8","23","4","0","40","2","0","0","1","0","0","0","0","1","0","4","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415062","Block Group 2, Census Tract 415.06, Johnston County, North Carolina","1217","1116","841","119","21","6","0","129","101","95","21","14","4","0","49","1","0","0","4","1","0","1","0","0","0","6","0","0","0","2","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415071","Block Group 1, Census Tract 415.07, Johnston County, North Carolina","995","909","770","94","6","7","0","32","86","85","17","16","12","1","37","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415072","Block Group 2, Census Tract 415.07, Johnston County, North Carolina","1632","1530","1242","181","26","15","0","66","102","101","7","28","7","1","50","4","1","0","2","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415073","Block Group 3, Census Tract 415.07, Johnston County, North Carolina","745","716","582","56","4","1","0","73","29","29","5","16","2","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415074","Block Group 4, Census Tract 415.07, Johnston County, North Carolina","820","774","574","98","10","3","0","89","46","45","19","2","5","1","13","1","0","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415081","Block Group 1, Census Tract 415.08, Johnston County, North Carolina","593","547","474","38","8","0","0","27","46","46","3","17","0","0","23","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415082","Block Group 2, Census Tract 415.08, Johnston County, North Carolina","601","553","357","78","9","0","0","109","48","41","6","12","1","0","20","0","0","0","1","0","0","1","0","0","0","7","0","2","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415083","Block Group 3, Census Tract 415.08, Johnston County, North Carolina","1488","1354","1106","141","12","4","0","91","134","128","7","21","4","0","83","3","2","0","3","0","0","5","0","0","0","6","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415091","Block Group 1, Census Tract 415.09, Johnston County, North Carolina","1082","999","764","135","15","12","0","73","83","74","15","7","0","0","42","0","4","0","3","1","0","2","0","0","0","7","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1500000US371010415092","Block Group 2, Census Tract 415.09, Johnston County, North Carolina","1358","1307","1106","136","9","5","0","51","51","50","1","12","0","1","34","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415093","Block Group 3, Census Tract 415.09, Johnston County, North Carolina","1751","1641","1396","137","18","24","0","66","110","102","10","26","8","0","49","0","2","0","2","2","0","3","0","0","0","7","3","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1500000US371010415101","Block Group 1, Census Tract 415.10, Johnston County, North Carolina","1010","948","785","38","24","7","1","93","62","61","3","9","3","0","41","3","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415102","Block Group 2, Census Tract 415.10, Johnston County, North Carolina","973","878","695","19","10","1","0","153","95","93","10","17","8","2","51","5","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415111","Block Group 1, Census Tract 415.11, Johnston County, North Carolina","1693","1572","1234","72","42","2","1","221","121","114","9","18","6","1","79","0","0","0","0","0","0","0","1","0","0","7","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371010415112","Block Group 2, Census Tract 415.11, Johnston County, North Carolina","927","847","639","97","13","1","1","96","80","79","12","20","7","0","34","5","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371039201001","Block Group 1, Census Tract 9201, Jones County, North Carolina","1819","1757","1192","514","15","6","0","30","62","52","14","11","0","0","14","5","3","0","3","0","0","0","0","2","0","7","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371039201002","Block Group 2, Census Tract 9201, Jones County, North Carolina","1612","1504","860","612","12","7","1","12","108","85","13","35","8","0","15","11","0","0","2","0","0","0","0","1","0","23","21","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
